province,province_en,name,name_en,category,layer,layer_name,lat,lon,source
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4182746,102.8450883,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4626678,102.8465443,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4325631,102.8524527,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4173249,102.8323692,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4369624,102.8440207,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,FamilyMart,,ร้านสะดวกซื้อ,3,Secondary,16.4297539,102.8871372,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,JJJ Mart,,ร้านสะดวกซื้อ,3,Secondary,16.5205246,102.8315761,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Jiffy,Jiffy,ร้านสะดวกซื้อ,3,Secondary,16.4455014,102.7920359,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Jiffy,Jiffy,ร้านสะดวกซื้อ,3,Secondary,16.4422911,102.8076649,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Jiffy,Jiffy,ร้านสะดวกซื้อ,3,Secondary,16.4193364,102.8204514,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Jiffy,Jiffy,ร้านสะดวกซื้อ,3,Secondary,16.4364503,102.850558,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus Express,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4062407,102.8395183,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus Express,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4748774,102.8601917,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus Express,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4252121,102.8394299,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus Express,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4173493,102.8326455,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus Express,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4202489,102.8396916,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,,ร้านสะดวกซื้อ,3,Secondary,16.4343952,102.8600246,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4540743,102.8425736,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,,ร้านสะดวกซื้อ,3,Secondary,16.53569,102.8297519,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,,ร้านสะดวกซื้อ,3,Secondary,16.4865019,102.8159426,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,,ร้านสะดวกซื้อ,3,Secondary,16.488363,102.8240459,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Lotus's go fresh,,ร้านสะดวกซื้อ,3,Secondary,16.4899804,102.8123548,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Select,,ร้านสะดวกซื้อ,3,Secondary,16.4427446,102.8046112,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Star Mart,,ร้านสะดวกซื้อ,3,Secondary,16.4218744,102.8341305,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Variety School Shop,,ร้านสะดวกซื้อ,3,Secondary,16.4389904,102.8384021,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,a & p minimart,,ร้านสะดวกซื้อ,3,Secondary,16.5088188,102.8317509,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,จอยมาร์ท,Join Mart,ร้านสะดวกซื้อ,3,Secondary,16.419639,102.8197002,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,จิฟฟี่,Jiffy,ร้านสะดวกซื้อ,3,Secondary,16.4300531,102.8418644,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ชัยมหาเบเกอรี & ซูเปอร์มาร์เก็ต,Chaimaha Bakery & Supermarket,ร้านสะดวกซื้อ,3,Secondary,16.430222,102.8377546,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ถูกดี,,ร้านสะดวกซื้อ,3,Secondary,16.5005087,102.8329476,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,มาร์ท,Mart,ร้านสะดวกซื้อ,3,Secondary,16.4629323,102.8324564,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,มาร์ท,Mart,ร้านสะดวกซื้อ,3,Secondary,16.4269426,102.876361,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,มาร์ท,Mart,ร้านสะดวกซื้อ,3,Secondary,16.4502558,102.7598844,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ร้านค้าสวัสดิการ,,ร้านสะดวกซื้อ,3,Secondary,16.4671205,102.8297339,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ร้านค้าสวัสดิการ,Welfare store,ร้านสะดวกซื้อ,3,Secondary,16.4296322,102.8490654,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เคี้ยงซูเปอร์มาร์เก็ต,Khiang Supermarket,ร้านสะดวกซื้อ,3,Secondary,16.4303059,102.8371401,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เคี้ยงมินิมาร์ท,Khiang Minimart,ร้านสะดวกซื้อ,3,Secondary,16.4304847,102.8335431,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เทคแคร์มินิมาร์ท,Take Care Minimart,ร้านสะดวกซื้อ,3,Secondary,16.4335606,102.8399221,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เทสโก้ โลตัส,Tesco Lotus express,ร้านสะดวกซื้อ,3,Secondary,16.4275837,102.8688507,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เทสโก้ โลตัส,Tesco Lotus express,ร้านสะดวกซื้อ,3,Secondary,16.4215852,102.8064708,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เลมอนกรีน,Lemon Green,ร้านสะดวกซื้อ,3,Secondary,16.489482,102.8320857,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เลมอนกรีน,Lemon Green,ร้านสะดวกซื้อ,3,Secondary,16.4743441,102.8330295,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โลตัส,Lotus,ร้านสะดวกซื้อ,3,Secondary,16.3988487,102.8309762,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โลตัสเอกซ์เพรส,Lotus Express,ร้านสะดวกซื้อ,3,Secondary,16.4214205,102.8499715,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ไอริ มินิมาร์ท,Airi Mini Mart,ร้านสะดวกซื้อ,3,Secondary,16.5082167,102.8234892,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Ban Donyanang School,,โรงเรียน,3,Secondary,16.3609183,102.7343668,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Patanadek School (Child Development Centre),Patanadek School (Child Development Centre),โรงเรียน,3,Secondary,16.4276167,102.8640917,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Peace Music Academy,Peace Music Academy,โรงเรียน,3,Secondary,16.4254314,102.8004611,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,School of Professional Carrier Extension & Thai Cultural Spa,,โรงเรียน,3,Secondary,16.4321179,102.836903,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,St Mary School (handicap people),St Mary School (handicap people),โรงเรียน,3,Secondary,16.4559692,102.8220629,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,มหาวิทยาลัยศรีปทุม ขอนแก่น,Sripatum Khon Kaen,โรงเรียน,3,Secondary,16.4269944,102.8528679,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัย อำเภอเมืองขอนแก่น,Muang Khon Kaen District Non-formal and Informal Education Center,โรงเรียน,3,Secondary,16.4180971,102.8266034,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศูนย์การเรียนดุลยพัฒน์,Dulyapat Waldorf School,โรงเรียน,3,Secondary,16.3922637,102.8172013,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศูนย์พัฒนาเด็กเล็กบ้านโนนรัง,Ban Non Rang Child Development Center,โรงเรียน,3,Secondary,16.5449936,102.6811378,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงรียนบ้านศิลา,Ban Sila School,โรงเรียน,3,Secondary,16.491219,102.8642,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงรียนบ้านหนองหิน,Ban Nong Hin School,โรงเรียน,3,Secondary,16.4816205,102.873959,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงรียนบ้านโกทา,Ban Gotha School,โรงเรียน,3,Secondary,16.4747411,102.860605,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงรียนอานันทนวิทยา,Anantanawittaya School,โรงเรียน,3,Secondary,16.4455614,102.868884,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียน ขอนแก่นวิทยายน 2,Khonkaen Wittayayon 2 School,โรงเรียน,3,Secondary,16.4382513,102.8949666,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียน ขอนแก่นวิทยายน 3,Khon Kaen Witthaya Yon 3 School,โรงเรียน,3,Secondary,16.6047333,102.8097099,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียน บ้านดอนดู่ คุรุราษฎร์วิทยา,Bandondookhururatwittaya School,โรงเรียน,3,Secondary,16.4384828,102.9126048,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียน บ้านบึงเนียมบึงใคร่นุ่น,Ban Bueng Niam Bueng Khrai Nun School,โรงเรียน,3,Secondary,16.4372814,102.9447913,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนกัลยาณวัตร,Kanlaya Na Wat School,โรงเรียน,3,Secondary,16.4271634,102.8362404,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนการกุศลวัดหนองแวง,Wat Nong Waeng Sckool,โรงเรียน,3,Secondary,16.4073529,102.834724,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนการศึกษาคนตาบอดขอนแก่น,School for the Blind Khon Kaen,โรงเรียน,3,Secondary,16.4405028,102.805222,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนขอนแก่นคริสเตียน,Khon Kaen Christian School,โรงเรียน,3,Secondary,16.4357968,102.8313913,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนขอนแก่นวิทยายน,Khon Kaen Wittayayon School,โรงเรียน,3,Secondary,16.432591,102.8349752,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนขอนแก่นวิเทศศึกษา,Khon Kaen Vithes Suksa Bilingual School,โรงเรียน,3,Secondary,16.3985482,102.7471902,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนขามแก่นนคร,Kham Kaennakorn School,โรงเรียน,3,Secondary,16.4705591,102.854021,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนญาณไพศาลวิทยา,Yan Phaisan Witthaya School,โรงเรียน,3,Secondary,16.4431758,102.7929584,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนดอนยาง,Don Yang School,โรงเรียน,3,Secondary,16.4597509,102.8676782,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนนครขอนแก่น,Nakhon Khon Kaen School,โรงเรียน,3,Secondary,16.4510992,102.7266028,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้นกอก,Ban Kok School,โรงเรียน,3,Secondary,16.4244038,102.8017418,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านคำไฮหัวทุ่งประชาบำรุง,Ban Kham Hai Hua Thung Pracha Bamrung School,โรงเรียน,3,Secondary,16.435558,102.8060312,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านค้อท่อนน้อย,Ban Kho Thon Noi School,โรงเรียน,3,Secondary,16.5571992,102.7685379,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านซำจานเนินทอง,Ban Sam Chan Noen Thong School,โรงเรียน,3,Secondary,16.6031421,102.7949928,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านดอนแดงดอนน้อยวิทยา,Ban Don Daeng Don Noi Witthaya School,โรงเรียน,3,Secondary,16.3406985,102.8570378,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านตอกแป้น,Ban Tok Paen School,โรงเรียน,3,Secondary,16.5392804,102.8094864,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านบึงแก,Ban Bueng Kae School,โรงเรียน,3,Secondary,16.5956059,102.8466963,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านป่าสังข์หนองลี,Ban Pa Sang Nong Li School,โรงเรียน,3,Secondary,16.352286,102.771411,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านพระคือหนองโพธิ์วิทยา,Ban Phra Khue Nong Pho Witthaya School,โรงเรียน,3,Secondary,16.4221389,102.8940228,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านลาดนาเพียง,Ban Lat Na Phiang School,โรงเรียน,3,Secondary,16.575434,102.6996119,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านสว่างมรรคา,Ban Sawang Mankha School,โรงเรียน,3,Secondary,16.3284394,102.8497447,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านสะอาด,Ban Sa-at School,โรงเรียน,3,Secondary,16.4061717,102.7810125,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านสาวะถี,Ban Sa Wa Thi School,โรงเรียน,3,Secondary,16.5106342,102.690078,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองกุงน้อย,Ban Nong Kung Noi School,โรงเรียน,3,Secondary,16.6187768,102.7054081,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองกุงวิทยาคาร,Nongkung Wittayakarn School,โรงเรียน,3,Secondary,16.4981329,102.8342803,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองคู,Ban Nong Khu School,โรงเรียน,3,Secondary,16.3894991,102.6959598,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองน้ำเกลี้ยง,Ban Nong Nam Kliang School,โรงเรียน,3,Secondary,16.5549031,102.8230911,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองปอ,Ban Nong Po School,โรงเรียน,3,Secondary,16.5452729,102.7597511,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองปิง,Ban Nong Ping School,โรงเรียน,3,Secondary,16.5386144,102.7106095,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองหญ้าแพรกท่าแร่,Ban Nong Ya Phraek Tha Rae School,โรงเรียน,3,Secondary,16.3269433,102.8663266,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหนองเบ็ญ,Ban Nong Ben School,โรงเรียน,3,Secondary,16.6197919,102.8300376,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหินขาว,Ban Hin Khao School,โรงเรียน,3,Secondary,16.535352,102.6598345,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านหินลาดวังตอ,Ban Hin Lat Wang To School,โรงเรียน,3,Secondary,16.580132,102.7296833,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านเพี้ยฟานโนนตุ่น,Ban Phia Fan Non Tun School,โรงเรียน,3,Secondary,16.5601981,102.6906501,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านเลิงเปือย,Ban Loengpuai School,โรงเรียน,3,Secondary,16.4319184,102.8931845,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านเหล่านาดี,Ban Lao Na Di School,โรงเรียน,3,Secondary,16.38499,102.7068618,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโคกฟันโปง,Ban Khok Fan Pong School,โรงเรียน,3,Secondary,16.4357572,102.773318,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโคกสีโคกเปี้ย,Ban Khok Si Khok Pia School,โรงเรียน,3,Secondary,16.5331594,102.7984964,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโคกสูงวิทยาคม,Ban Khok Sung Wittayakom School,โรงเรียน,3,Secondary,16.402956,102.7240719,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนกู,Ban Non Ku School,โรงเรียน,3,Secondary,16.5089251,102.6684285,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนตุ่นประชาบำรุง,Ban Non Tun Pracha Bamrung School,โรงเรียน,3,Secondary,16.3221741,102.891688,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนท่อนวิทยา,Ban Non Thon Witthaya School,โรงเรียน,3,Secondary,16.5845861,102.8488865,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนม่วง,,โรงเรียน,3,Secondary,16.4896596,102.8136628,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนรังวิทยาคาร,Ban Non Rang School,โรงเรียน,3,Secondary,16.545278,102.6909029,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนลาน,Ban Non Lan School,โรงเรียน,3,Secondary,16.5540774,102.7855564,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนบ้านโนนแต้,Ban Non Tae School,โรงเรียน,3,Secondary,16.5315743,102.8161085,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนพระกุมารเยซูวิทยาขอนแก่น,Convent of the Holy Infant Jesus School Khon Kaen,โรงเรียน,3,Secondary,16.4256746,102.851818,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนพัฒนาเด็ก ประชาสโมสร,Phattanadek School Pracha Samoson,โรงเรียน,3,Secondary,16.4365281,102.846377,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนพิมพ์ใจวิทย์,Phimjaiwittaya School,โรงเรียน,3,Secondary,16.3793905,102.7002311,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนพิศาลปุณณวิทยา,Phisan Pun Na Witthaya School,โรงเรียน,3,Secondary,16.3824732,102.7093502,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนมณีอนุสรณ์ศึกษา,Manee Anusorn Sueksa School,โรงเรียน,3,Secondary,16.4250382,102.8296884,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนมหาไถ่ศึกษาขอนแก่น,Holy Redeemer School Khon Kaen,โรงเรียน,3,Secondary,16.4272858,102.8507595,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนมหาไถ่ศึกษาภาคตะวันออกเฉียงเหนือ,Holy Redeemer School North Eastern Region,โรงเรียน,3,Secondary,16.4237052,102.851981,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนราษฎร์อุทิศศึกษา,Rat Uthit Suksa School,โรงเรียน,3,Secondary,16.4323901,102.8321323,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนวัดศรีจันทร์,Wat Sri Chan School,โรงเรียน,3,Secondary,16.4302854,102.840179,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนวิเวกธรรมประสิทธิ์วิทยา,Wiwekthammaprasit Witthaya School,โรงเรียน,3,Secondary,16.4189116,102.8350498,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนศรีสังวาลย์ ขอนแก่น,Si Sang Wan School Khon Kaen,โรงเรียน,3,Secondary,16.4737405,102.840767,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสนามบิน,Sanambin School,โรงเรียน,3,Secondary,16.4391735,102.8379111,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสองภาษาภาคตะวันออกเฉียงเทนือ,Northeastern Bilingual School,โรงเรียน,3,Secondary,16.4216146,102.807643,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสาธิตมหาวิทยาลัยขอนแก่น ฝ่ายการศึกษาพิเศษ (ศูนย์วิจัยออทิสติก),Research and Development Center of Autistic inclusive Education (RDCAI),โรงเรียน,3,Secondary,16.4818176,102.8317134,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสาธิตมหาวิทยาลัยขอนแก่น ฝ่ายประถมศึกษา (มอดินแดง),,โรงเรียน,3,Secondary,16.4814106,102.8309112,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสาวะถีพิทยาสรรพ์,Sa Wa Thi Phitthaya San School,โรงเรียน,3,Secondary,16.5124103,102.6803056,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนหนองไผ่มอดินแดง,Nongpie School,โรงเรียน,3,Secondary,16.4775513,102.848082,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนอนุบาลขอนแก่น,Anuban Khon Kaen School,โรงเรียน,3,Secondary,16.4393076,102.8370194,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนฮั่วเคียววิทยาลัย,Huakhiew Wittayalai School,โรงเรียน,3,Secondary,16.4319293,102.8317954,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทพสิรินทร์ ขอนแก่น,Debsirin Khon Kaen School,โรงเรียน,3,Secondary,16.3944721,102.838607,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลคุ้มหนองคู,Khum Nongkhu Municipal School,โรงเรียน,3,Secondary,16.434238,102.8402448,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลบ้านตูม,Ban Tum Municipal School,โรงเรียน,3,Secondary,16.4017257,102.8385975,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลบ้านโนนชัย,Ban Non Chai Municipal School,โรงเรียน,3,Secondary,16.4549187,102.853184,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลบ้านโนนทัน,Nonthun Municipal School,โรงเรียน,3,Secondary,16.4210013,102.8487815,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลบ้านโนนหนองวัด,Ban Non Nongwat Municipal School,โรงเรียน,3,Secondary,16.4216902,102.8282722,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลวัดกลาง,Wat Klang Municipal School,โรงเรียน,3,Secondary,16.4130498,102.83144,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลสวนสนุก,,โรงเรียน,3,Secondary,16.4210218,102.8340778,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเทศบาลหนองใหญ่,Nong Yai Municipal School,โรงเรียน,3,Secondary,16.4274965,102.8723386,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเพ็ญบุรี,Penbury School,โรงเรียน,3,Secondary,16.4436573,102.7674144,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนแก่นนครวิทยาลัย,Kaen Nakhon Witthayalai,โรงเรียน,3,Secondary,16.4168577,102.8244198,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนแก่นนครวิทยาลัย ๒,Kaen Nakhon Witthayalai School 2,โรงเรียน,3,Secondary,16.4142935,102.8039285,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนโสตสึกษาจังหวัดขอนแก่น,Khon Kaen School for the Deaf,โรงเรียน,3,Secondary,16.4148762,102.827304,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนไทยรัฐวิทยา ๘๔,Thairath Witthaya 84 School,โรงเรียน,3,Secondary,16.5401151,102.8304387,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศูนย์พัฒนาเด็กเล็ก,Child Development Center,โรงเรียนอนุบาล,3,Secondary,16.5757328,102.700823,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,อนุบาล พิมานเด็ก,Phiman Dek Kindergarten,โรงเรียนอนุบาล,3,Secondary,16.391217,102.8224814,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสวนสน,Suanson School,โรงเรียนอนุบาล,3,Secondary,16.412863,102.8331102,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนสาธิตมหาวิทยาลัยขอนแก่น ฝ่ายอนุบาลศึกษา,Khon Kaen University Demonstration School Kindergarten Division,โรงเรียนอนุบาล,3,Secondary,16.452312,102.8164695,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนอนุบาลบุญพร้อง,Boon Phrong Kindergarten,โรงเรียนอนุบาล,3,Secondary,16.4705019,102.8548586,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โรงเรียนเมทนีตล,Mataneedol School,โรงเรียนอนุบาล,3,Secondary,16.3874144,102.8302977,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Faculty of Geoinformatics,Faculty of Geoinformatics,มหาวิทยาลัย,1,Primary,13.2784361,100.9255319,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,มหาวิทยาลัยบูรพา,Burapha University,มหาวิทยาลัย,1,Primary,13.2765776,100.9253886,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Bangsaen Technical College,,วิทยาลัย,1,Primary,13.2974876,100.9550388,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,วิทยาลัยการสาธารณสุขสิรินธร จังหวัดชลบุรี,Sirindhorn College of Public Health Chonburi,วิทยาลัย,1,Primary,13.3553314,100.9801038,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Bus/Minivan Station,,สถานีขนส่ง,1,Primary,13.341224,100.9742218,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,Chonburi Bus Terminal,,สถานีขนส่ง,1,Primary,13.40045,100.9968376,OpenStreetMap / Overpass API
ชลบุรี,Chonburi,อีสเทิร์น,,สถานีขนส่ง,1,Primary,13.3663263,100.9902056,OpenStreetMap / Overpass API
