province,zone_anchor,anchor_category,lat,lon,radius_km,nearby_iconic_count,nearby_iconic_list,hypermarkets,convenience_stores,markets,hospitals,clinics,pharmacies,schools,banks,gas_stations,daily_life_summary,total_layer2_nearby,total_layer3_nearby,livability_score,median_house_price,median_condo_price,median_townhse_price,price_tier
อุบลราชธานี,Sunpasitinter Hospital,โรงพยาบาล,15.234387,104.8660807,2.0,8,"อนุสาวรีย์พระปทุมวรราชสุริยวงศ์ (เจ้าคำผง) (อนุสาวรีย์/อนุสรณ์, 0.99km); Ubon Sport Complex (ศูนย์กีฬา, 1.0km); ทุ่งศรีเมือง (อนุสาวรีย์/อนุสรณ์, 1.05km); ศาลากลางทุ่งศรีเมือง ถนนคนเดิน (สวนสาธารณะ, 1.09km); Ubonratchathani National Museum (พิพิธภัณฑ์, 1.16km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.17km); อนุสาวรีย์แห่งความดี (อนุสาวรีย์/อนุสรณ์, 1.28km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.59km)",4,15,5,3,6,5,11,15,8,ตู้ATM 22 แห่ง; ร้านสะดวกซื้อ 15 แห่ง; ธนาคาร 15 แห่ง; โรงเรียน 11 แห่ง; ซูเปอร์มาร์เก็ต 8 แห่ง; ปั๊มน้ำมัน 8 แห่ง; คลินิก 6 แห่ง; ตลาด 5 แห่ง; ร้านขายยา 5 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; โรงพยาบาล 3 แห่ง; วิทยาลัย 2 แห่ง; สนามบิน 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง,8,107,147,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงพยาบาลสรรพสิทธิประสงค์,โรงพยาบาล,15.2365981,104.8655675,2.0,8,"Ubon Sport Complex (ศูนย์กีฬา, 0.77km); อนุสาวรีย์พระปทุมวรราชสุริยวงศ์ (เจ้าคำผง) (อนุสาวรีย์/อนุสรณ์, 1.08km); ทุ่งศรีเมือง (อนุสาวรีย์/อนุสรณ์, 1.14km); ศาลากลางทุ่งศรีเมือง ถนนคนเดิน (สวนสาธารณะ, 1.2km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.29km); Ubonratchathani National Museum (พิพิธภัณฑ์, 1.3km); อนุสาวรีย์แห่งความดี (อนุสาวรีย์/อนุสรณ์, 1.36km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.66km)",4,16,5,3,6,5,11,16,8,ตู้ATM 22 แห่ง; ร้านสะดวกซื้อ 16 แห่ง; ธนาคาร 16 แห่ง; โรงเรียน 11 แห่ง; ซูเปอร์มาร์เก็ต 8 แห่ง; ปั๊มน้ำมัน 8 แห่ง; คลินิก 6 แห่ง; ตลาด 5 แห่ง; ร้านขายยา 5 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; โรงพยาบาล 3 แห่ง; วิทยาลัย 2 แห่ง; สนามบิน 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง,8,110,147,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Lotus's go fresh,ไฮเปอร์มาร์เก็ต,15.2279915,104.8590236,2.0,8,"Ubonratchathani National Museum (พิพิธภัณฑ์, 0.14km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 0.21km); ศาลากลางทุ่งศรีเมือง ถนนคนเดิน (สวนสาธารณะ, 0.21km); อนุสาวรีย์พระปทุมวรราชสุริยวงศ์ (เจ้าคำผง) (อนุสาวรีย์/อนุสรณ์, 0.28km); ทุ่งศรีเมือง (อนุสาวรีย์/อนุสรณ์, 0.31km); อนุสาวรีย์แห่งความดี (อนุสาวรีย์/อนุสรณ์, 0.46km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 0.69km); Ubon Sport Complex (ศูนย์กีฬา, 1.93km)",4,16,5,3,6,5,12,15,8,ตู้ATM 22 แห่ง; ร้านสะดวกซื้อ 16 แห่ง; ธนาคาร 15 แห่ง; โรงเรียน 12 แห่ง; ซูเปอร์มาร์เก็ต 9 แห่ง; ปั๊มน้ำมัน 8 แห่ง; คลินิก 6 แห่ง; ตลาด 5 แห่ง; ร้านขายยา 5 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; โรงพยาบาล 3 แห่ง; วิทยาลัย 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง,8,109,147,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงพยาบาลอุบลรักษ์ ธนบุรี,โรงพยาบาล,15.2311379,104.8713712,2.0,7,"Ubon Sport Complex (ศูนย์กีฬา, 1.4km); อนุสาวรีย์พระปทุมวรราชสุริยวงศ์ (เจ้าคำผง) (อนุสาวรีย์/อนุสรณ์, 1.45km); Ubonratchathani National Museum (พิพิธภัณฑ์, 1.51km); ทุ่งศรีเมือง (อนุสาวรีย์/อนุสรณ์, 1.51km); ศาลากลางทุ่งศรีเมือง ถนนคนเดิน (สวนสาธารณะ, 1.51km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.56km); อนุสาวรีย์แห่งความดี (อนุสาวรีย์/อนุสรณ์, 1.75km)",4,13,4,3,4,5,9,11,7,ตู้ATM 20 แห่ง; ร้านสะดวกซื้อ 13 แห่ง; ธนาคาร 11 แห่ง; โรงเรียน 9 แห่ง; ซูเปอร์มาร์เก็ต 8 แห่ง; ปั๊มน้ำมัน 7 แห่ง; ร้านขายยา 5 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; ตลาด 4 แห่ง; คลินิก 4 แห่ง; โรงพยาบาล 3 แห่ง; วิทยาลัย 1 แห่ง; สนามบิน 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; ศาลากลาง/ที่ว่าการ 1 แห่ง,7,92,142,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,SK Park,ห้างสรรพสินค้า,15.2443831,104.8479439,2.0,5,"อนุสาวรีย์แห่งความดี (อนุสาวรีย์/อนุสรณ์, 1.81km); พระอนุสาวรีย์ พลตรีพระเจ้าบรมวงศ์เธอ กรมหลวงสรรพสิทธิประสงค์ (อนุสาวรีย์/อนุสรณ์, 1.84km); ทุ่งศรีเมือง (อนุสาวรีย์/อนุสรณ์, 1.87km); อนุสาวรีย์พระปทุมวรราชสุริยวงศ์ (เจ้าคำผง) (อนุสาวรีย์/อนุสรณ์, 1.9km); ศาลากลางทุ่งศรีเมือง ถนนคนเดิน (สวนสาธารณะ, 1.98km)",3,11,2,1,6,1,10,12,6,ธนาคาร 12 แห่ง; ร้านสะดวกซื้อ 11 แห่ง; โรงเรียน 10 แห่ง; ตู้ATM 9 แห่ง; ปั๊มน้ำมัน 6 แห่ง; คลินิก 6 แห่ง; ซูเปอร์มาร์เก็ต 5 แห่ง; มหาวิทยาลัย 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; ตลาด 2 แห่ง; โรงพยาบาล 1 แห่ง; วิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; ร้านขายยา 1 แห่ง,5,75,114,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,มหาวิทยาลัยราชภัฏอุบลราชธานี,มหาวิทยาลัย,15.2468208,104.8483322,2.0,2,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.82km); อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.94km)",3,13,3,1,6,5,9,12,6,ร้านสะดวกซื้อ 13 แห่ง; ธนาคาร 12 แห่ง; โรงเรียน 9 แห่ง; ตู้ATM 9 แห่ง; ปั๊มน้ำมัน 6 แห่ง; คลินิก 6 แห่ง; ร้านขายยา 5 แห่ง; มหาวิทยาลัย 4 แห่ง; ซูเปอร์มาร์เก็ต 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; ตลาด 3 แห่ง; โรงพยาบาล 1 แห่ง; วิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง,2,80,109,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,City Plaza Mail,ห้างสรรพสินค้า,15.2562984,104.8479893,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 0.96km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 0.99km)",5,12,2,3,4,4,3,6,1,ร้านสะดวกซื้อ 12 แห่ง; ธนาคาร 6 แห่ง; ไฮเปอร์มาร์เก็ต 5 แห่ง; มหาวิทยาลัย 5 แห่ง; คลินิก 4 แห่ง; ร้านขายยา 4 แห่ง; โรงพยาบาล 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; โรงเรียน 3 แห่ง; ตู้ATM 3 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 2 แห่ง; ปั๊มน้ำมัน 1 แห่ง,2,53,106,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Phra Si Maha Phot Psychiatric Hospital,โรงพยาบาล,15.2508312,104.8412386,2.0,2,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.15km); อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.42km)",3,10,2,2,3,4,7,7,2,ร้านสะดวกซื้อ 10 แห่ง; โรงเรียน 7 แห่ง; ธนาคาร 7 แห่ง; มหาวิทยาลัย 5 แห่ง; ตู้ATM 4 แห่ง; ร้านขายยา 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; คลินิก 3 แห่ง; โรงพยาบาล 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ตลาด 2 แห่ง; หน่วยงานรัฐ 1 แห่ง,2,55,105,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงพยาบาลราชเวชอุบล,โรงพยาบาล,15.2673357,104.8431275,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 0.42km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 0.76km)",8,14,2,2,3,5,4,2,3,ร้านสะดวกซื้อ 14 แห่ง; ไฮเปอร์มาร์เก็ต 8 แห่ง; ร้านขายยา 5 แห่ง; โรงเรียน 4 แห่ง; ปั๊มน้ำมัน 3 แห่ง; คลินิก 3 แห่ง; โรงพยาบาล 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 2 แห่ง; ธนาคาร 2 แห่ง; ตู้ATM 2 แห่ง; ห้างสรรพสินค้า 1 แห่ง; มหาวิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; สถานีขนส่ง 1 แห่ง,2,51,105,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Lotus's,ไฮเปอร์มาร์เก็ต,15.2528957,104.8501116,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.4km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.4km)",3,9,1,3,3,4,5,9,4,ธนาคาร 9 แห่ง; ร้านสะดวกซื้อ 9 แห่ง; มหาวิทยาลัย 5 แห่ง; โรงเรียน 5 แห่ง; ตู้ATM 4 แห่ง; ปั๊มน้ำมัน 4 แห่ง; ร้านขายยา 4 แห่ง; โรงพยาบาล 3 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; คลินิก 3 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 1 แห่ง,2,55,103,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Mr.DIY,ไฮเปอร์มาร์เก็ต,15.2529873,104.8495098,2.0,2,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.35km); อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.36km)",3,9,1,3,3,4,5,9,4,ธนาคาร 9 แห่ง; ร้านสะดวกซื้อ 9 แห่ง; มหาวิทยาลัย 5 แห่ง; โรงเรียน 5 แห่ง; ตู้ATM 4 แห่ง; ปั๊มน้ำมัน 4 แห่ง; ร้านขายยา 4 แห่ง; โรงพยาบาล 3 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ห้างสรรพสินค้า 3 แห่ง; คลินิก 3 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 1 แห่ง,2,55,103,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,มหาวิทยาลัย การจัดการและเทคโนโลยี อีสเทิร์น,มหาวิทยาลัย,15.2647222,104.843334,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 0.14km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 0.52km)",7,13,2,2,3,4,5,2,2,ร้านสะดวกซื้อ 13 แห่ง; ไฮเปอร์มาร์เก็ต 7 แห่ง; โรงเรียน 5 แห่ง; ร้านขายยา 4 แห่ง; คลินิก 3 แห่ง; โรงพยาบาล 2 แห่ง; ห้างสรรพสินค้า 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 2 แห่ง; ธนาคาร 2 แห่ง; มหาวิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; สถานีขนส่ง 1 แห่ง; ตู้ATM 1 แห่ง,2,48,102,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,เซ็นทรัล อุบล,ห้างสรรพสินค้า,15.2478884,104.8420405,2.0,2,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.49km); อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.74km)",3,10,2,1,5,4,9,11,3,ธนาคาร 11 แห่ง; ร้านสะดวกซื้อ 10 แห่ง; โรงเรียน 9 แห่ง; มหาวิทยาลัย 5 แห่ง; ตู้ATM 5 แห่ง; คลินิก 5 แห่ง; ร้านขายยา 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ปั๊มน้ำมัน 3 แห่ง; ห้างสรรพสินค้า 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 2 แห่ง; โรงพยาบาล 1 แห่ง; หน่วยงานรัฐ 1 แห่ง,2,63,102,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ท่าอากาศยานนานาชาติอุบลราชธานี,สนามบิน,15.246905,104.870735,2.0,1,"Ubon Sport Complex (ศูนย์กีฬา, 0.52km)",2,8,1,5,2,4,3,2,5,ตู้ATM 11 แห่ง; ร้านสะดวกซื้อ 8 แห่ง; ซูเปอร์มาร์เก็ต 7 แห่ง; โรงพยาบาล 5 แห่ง; ปั๊มน้ำมัน 5 แห่ง; ร้านขายยา 4 แห่ง; โรงเรียน 3 แห่ง; สนามบิน 2 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; คลินิก 2 แห่ง; ธนาคาร 2 แห่ง; วิทยาลัย 1 แห่ง; ตลาด 1 แห่ง,1,53,98,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Big C,ไฮเปอร์มาร์เก็ต,15.2708496,104.8398917,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 0.88km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.08km)",5,13,2,1,2,5,6,2,3,ร้านสะดวกซื้อ 13 แห่ง; โรงเรียน 6 แห่ง; ไฮเปอร์มาร์เก็ต 5 แห่ง; ร้านขายยา 5 แห่ง; ปั๊มน้ำมัน 3 แห่ง; หน่วยงานรัฐ 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; ตลาด 2 แห่ง; ธนาคาร 2 แห่ง; ตู้ATM 2 แห่ง; คลินิก 2 แห่ง; ห้างสรรพสินค้า 1 แห่ง; มหาวิทยาลัย 1 แห่ง; สถานีขนส่ง 1 แห่ง; โรงพยาบาล 1 แห่ง,2,48,94,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Faculity of Industrial Technology,มหาวิทยาลัย,15.2439923,104.8411182,2.0,1,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.91km)",3,8,2,1,5,0,8,11,2,ธนาคาร 11 แห่ง; ร้านสะดวกซื้อ 8 แห่ง; โรงเรียน 8 แห่ง; ตู้ATM 6 แห่ง; คลินิก 5 แห่ง; มหาวิทยาลัย 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ซูเปอร์มาร์เก็ต 3 แห่ง; ตลาด 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; โรงพยาบาล 1 แห่ง; วิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง,1,59,90,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,faculity of agriculture,มหาวิทยาลัย,15.2438526,104.8401607,2.0,1,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.92km)",3,6,2,1,5,0,7,10,2,ธนาคาร 10 แห่ง; โรงเรียน 7 แห่ง; ร้านสะดวกซื้อ 6 แห่ง; คลินิก 5 แห่ง; มหาวิทยาลัย 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; ซูเปอร์มาร์เก็ต 4 แห่ง; ตู้ATM 4 แห่ง; ไฮเปอร์มาร์เก็ต 3 แห่ง; ตลาด 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; โรงพยาบาล 1 แห่ง; วิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง,1,54,90,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Ubon Ratchatani Rajabhat University,มหาวิทยาลัย,15.2450232,104.8376828,2.0,1,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.81km)",4,5,1,1,4,0,9,7,2,โรงเรียน 9 แห่ง; ธนาคาร 7 แห่ง; ร้านสะดวกซื้อ 5 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; มหาวิทยาลัย 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; ซูเปอร์มาร์เก็ต 4 แห่ง; คลินิก 4 แห่ง; ตู้ATM 3 แห่ง; ปั๊มน้ำมัน 2 แห่ง; โรงพยาบาล 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; ตลาด 1 แห่ง,1,49,86,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,อุบลราชธานีสถานีขนส่ง,สถานีขนส่ง,15.2729297,104.8371103,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.23km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.35km)",5,13,2,1,2,5,6,0,4,ร้านสะดวกซื้อ 13 แห่ง; โรงเรียน 6 แห่ง; ไฮเปอร์มาร์เก็ต 5 แห่ง; หน่วยงานรัฐ 5 แห่ง; ร้านขายยา 5 แห่ง; ปั๊มน้ำมัน 4 แห่ง; ตลาด 2 แห่ง; ตู้ATM 2 แห่ง; คลินิก 2 แห่ง; มหาวิทยาลัย 1 แห่ง; สถานีขนส่ง 1 แห่ง; โรงพยาบาล 1 แห่ง,2,47,86,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,หมวดทางหลวง วนารมย์,หน่วยงานรัฐ,15.2726893,104.8394421,2.0,2,"อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.09km); สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.29km)",5,13,2,1,2,5,5,0,4,ร้านสะดวกซื้อ 13 แห่ง; ไฮเปอร์มาร์เก็ต 5 แห่ง; โรงเรียน 5 แห่ง; ร้านขายยา 5 แห่ง; ปั๊มน้ำมัน 4 แห่ง; หน่วยงานรัฐ 2 แห่ง; ตลาด 2 แห่ง; ตู้ATM 2 แห่ง; คลินิก 2 แห่ง; มหาวิทยาลัย 1 แห่ง; สถานีขนส่ง 1 แห่ง; โรงพยาบาล 1 แห่ง,2,43,86,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Makro,ไฮเปอร์มาร์เก็ต,15.2686139,104.832699,2.0,2,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.16km); อุบล ยูเอ็มที สเตเดี้ยม (สนามกีฬา, 1.25km)",5,14,2,1,2,5,6,0,3,ร้านสะดวกซื้อ 14 แห่ง; หน่วยงานรัฐ 6 แห่ง; โรงเรียน 6 แห่ง; ไฮเปอร์มาร์เก็ต 5 แห่ง; ร้านขายยา 5 แห่ง; ปั๊มน้ำมัน 3 แห่ง; ตลาด 2 แห่ง; ตู้ATM 2 แห่ง; คลินิก 2 แห่ง; มหาวิทยาลัย 1 แห่ง; สถานีขนส่ง 1 แห่ง; โรงพยาบาล 1 แห่ง,2,48,86,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Provincial Waterworks Authority,หน่วยงานรัฐ,15.2386886,104.8358617,2.0,1,"สนามกีฬากลาง (มหาวิทยาลัยอุบลราชธานี) (สนามกีฬา, 1.8km)",2,6,1,1,5,0,6,6,2,ร้านสะดวกซื้อ 6 แห่ง; โรงเรียน 6 แห่ง; ธนาคาร 6 แห่ง; คลินิก 5 แห่ง; มหาวิทยาลัย 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; ตู้ATM 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; โรงพยาบาล 1 แห่ง; วิทยาลัย 1 แห่ง; หน่วยงานรัฐ 1 แห่ง; ตลาด 1 แห่ง,1,44,83,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,ท่าอากาศยานอุบลราชธานี,สนามบิน,15.2530214,104.8692181,2.0,1,"Ubon Sport Complex (ศูนย์กีฬา, 1.1km)",1,4,1,3,0,2,2,2,3,ตู้ATM 5 แห่ง; ร้านสะดวกซื้อ 4 แห่ง; โรงพยาบาล 3 แห่ง; ปั๊มน้ำมัน 3 แห่ง; สนามบิน 2 แห่ง; ร้านขายยา 2 แห่ง; โรงเรียน 2 แห่ง; ธนาคาร 2 แห่ง; วิทยาลัย 1 แห่ง; ไฮเปอร์มาร์เก็ต 1 แห่ง; ตลาด 1 แห่ง,1,26,65,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,โรงพยาบาลกองบิน 21,โรงพยาบาล,15.2566437,104.8649633,2.0,1,"Ubon Sport Complex (ศูนย์กีฬา, 1.52km)",3,2,0,2,0,0,2,3,1,ไฮเปอร์มาร์เก็ต 3 แห่ง; ธนาคาร 3 แห่ง; โรงพยาบาล 2 แห่ง; สนามบิน 2 แห่ง; ซูเปอร์มาร์เก็ต 2 แห่ง; โรงเรียน 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ห้างสรรพสินค้า 1 แห่ง; ปั๊มน้ำมัน 1 แห่ง,1,18,60,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,SCG home,ไฮเปอร์มาร์เก็ต,15.2321737,104.822596,2.0,0,ไม่มี,2,2,1,0,2,0,3,0,2,ตู้ATM 4 แห่ง; ห้างสรรพสินค้า 3 แห่ง; โรงเรียน 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; คลินิก 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; มหาวิทยาลัย 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ตลาด 1 แห่ง,0,22,53,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Thai Watsadu,ไฮเปอร์มาร์เก็ต,15.2328126,104.8242513,2.0,0,ไม่มี,2,2,1,0,2,0,3,0,2,ตู้ATM 4 แห่ง; โรงเรียน 3 แห่ง; มหาวิทยาลัย 2 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ห้างสรรพสินค้า 2 แห่ง; ร้านสะดวกซื้อ 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; คลินิก 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ตลาด 1 แห่ง,0,22,53,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),หน่วยงานรัฐ,15.2664132,104.8231449,2.0,1,"สวนสาธารณะ หนองบัว (สวนสาธารณะ, 1.92km)",4,7,1,0,0,1,4,0,1,ร้านสะดวกซื้อ 7 แห่ง; หน่วยงานรัฐ 6 แห่ง; ไฮเปอร์มาร์เก็ต 4 แห่ง; โรงเรียน 4 แห่ง; สถานีขนส่ง 1 แห่ง; ตลาด 1 แห่ง; ตู้ATM 1 แห่ง; ร้านขายยา 1 แห่ง; ปั๊มน้ำมัน 1 แห่ง,1,26,52,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,Central Ubon,ห้างสรรพสินค้า,15.2399884,104.8232834,2.0,0,ไม่มี,2,4,1,0,2,0,2,0,2,มหาวิทยาลัย 4 แห่ง; ห้างสรรพสินค้า 4 แห่ง; ร้านสะดวกซื้อ 4 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; โรงเรียน 2 แห่ง; ตู้ATM 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; คลินิก 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ตลาด 1 แห่ง,0,25,51,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,สำนักงานพัฒนาที่ดินเขต 4,หน่วยงานรัฐ,15.2670252,104.8214149,2.0,0,ไม่มี,2,6,1,0,0,1,3,0,2,ร้านสะดวกซื้อ 6 แห่ง; หน่วยงานรัฐ 5 แห่ง; โรงเรียน 3 แห่ง; ไฮเปอร์มาร์เก็ต 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; สถานีขนส่ง 1 แห่ง; ตลาด 1 แห่ง; ตู้ATM 1 แห่ง; ร้านขายยา 1 แห่ง; ห้างสรรพสินค้า 1 แห่ง,0,23,49,3777545,3378188,3853480,Mid-Range
อุบลราชธานี,อุบล พลาซ่า,ห้างสรรพสินค้า,15.2309961,104.8195571,2.0,0,ไม่มี,3,1,1,0,2,0,2,0,2,ไฮเปอร์มาร์เก็ต 3 แห่ง; ตู้ATM 3 แห่ง; ห้างสรรพสินค้า 2 แห่ง; โรงเรียน 2 แห่ง; ปั๊มน้ำมัน 2 แห่ง; คลินิก 2 แห่ง; หน่วยงานรัฐ 1 แห่ง; มหาวิทยาลัย 1 แห่ง; ซูเปอร์มาร์เก็ต 1 แห่ง; ร้านสะดวกซื้อ 1 แห่ง; ตลาด 1 แห่ง,0,19,46,3777545,3378188,3853480,Mid-Range
