province_name,district_name,tambon_name,is_tambon,total_population,male,female,age_children,age_working,age_elderly
ชลบุรี,เทศบาลนครแหลมฉบัง,ศรีราชา,True,17109,8465,8644,3375,12693,976
ชลบุรี,เทศบาลนครแหลมฉบัง,สุรศักดิ์,True,6412,3078,3334,1214,4830,347
ชลบุรี,เทศบาลนครแหลมฉบัง,ทุ่งสุขลา,True,42712,20843,21869,7413,30512,3496
ชลบุรี,เทศบาลนครแหลมฉบัง,บึง,True,15975,7893,8082,2945,12158,832
ชลบุรี,เทศบาลนครแหลมฉบัง,หนองขาม,True,11458,5672,5786,2096,8679,644
ชลบุรี,เทศบาลเมืองแสนสุข,,False,46392,21544,24848,6549,32511,6398
ชลบุรี,เทศบาลเมืองแสนสุข,แสนสุข,True,38266,17741,20525,5373,26641,5348
ชลบุรี,เทศบาลเมืองแสนสุข,เหมือง,True,7222,3382,3840,1051,5257,887
ชลบุรี,เทศบาลเมืองแสนสุข,ห้วยกะปิ,True,904,421,483,125,613,163
ชลบุรี,เทศบาลเมืองบ้านบึง,,False,19341,9017,10324,2870,12865,2272
ชลบุรี,เทศบาลเมืองบ้านบึง,บ้านบึง,True,19341,9017,10324,2870,12865,2272
ชลบุรี,เมืองพัทยา,,False,116504,53005,63499,20532,76645,10968
ชลบุรี,เมืองพัทยา,หนองปรือ,True,67501,29802,37699,12233,46878,6333
ชลบุรี,เมืองพัทยา,หนองปลาไหล,True,2453,1147,1306,513,1704,221
ชลบุรี,เมืองพัทยา,ห้วยใหญ่,True,131,63,68,18,96,17
ชลบุรี,เมืองพัทยา,นาเกลือ,True,46419,21993,24426,7768,27967,4397
ชลบุรี,เทศบาลเมืองศรีราชา,,False,24641,10949,13692,4884,14163,3494
ชลบุรี,เทศบาลเมืองศรีราชา,ศรีราชา,True,24641,10949,13692,4884,14163,3494
ชลบุรี,เทศบาลเมืองพนัสนิคม,,False,9724,4453,5271,1095,6552,2036
ชลบุรี,เทศบาลเมืองพนัสนิคม,พนัสนิคม,True,9724,4453,5271,1095,6552,2036
ชลบุรี,เทศบาลเมืองชลบุรี,,False,22563,10668,11895,2404,14746,5032
ชลบุรี,เทศบาลเมืองชลบุรี,บางปลาสร้อย,True,12286,5785,6501,1304,7962,2710
ชลบุรี,เทศบาลเมืองชลบุรี,มะขามหย่ง,True,4897,2342,2555,492,3218,1149
ชลบุรี,เทศบาลเมืองชลบุรี,บ้านโขด,True,5380,2541,2839,608,3566,1173
ระยอง,เมืองระยอง,,False,104500,51178,53322,14423,77393,11844
ระยอง,เมืองระยอง,เชิงเนิน,True,24274,11903,12371,3504,18350,2337
ระยอง,เมืองระยอง,ตะพง,True,22386,11020,11366,2981,16465,2782
ระยอง,เมืองระยอง,เพ,True,1629,774,855,214,1203,186
ระยอง,เมืองระยอง,แกลง,True,6206,2984,3222,825,4453,818
ระยอง,เมืองระยอง,บ้านแลง,True,7792,3754,4038,1023,5599,1160
ระยอง,เมืองระยอง,นาตาขวัญ,True,7186,3501,3685,878,4943,1053
ระยอง,เมืองระยอง,เนินพระ,True,17639,8698,8941,2629,13594,1340
ระยอง,เมืองระยอง,กะเฉด,True,5379,2651,2728,729,3852,763
ระยอง,เมืองระยอง,น้ำคอก,True,6754,3325,3429,932,5119,692
ระยอง,เมืองระยอง,สำนักทอง,True,5255,2568,2687,708,3815,713
ระยอง,บ้านฉาง,,False,11033,5662,5371,1772,7962,1106
ระยอง,บ้านฉาง,สำนักท้อน,True,11033,5662,5371,1772,7962,1106
ระยอง,แกลง,,False,67486,32450,35036,9652,48160,9356
ระยอง,แกลง,ทางเกวียน,True,7239,3546,3693,1056,5149,871
ระยอง,แกลง,วังหว้า,True,9479,4446,5033,1368,6683,1406
ระยอง,แกลง,ชากโดน,True,4939,2367,2572,642,3464,816
ระยอง,แกลง,กระแสบน,True,8439,3980,4459,1353,6112,966
ระยอง,แกลง,ทุ่งควายกิน,True,10697,5184,5513,1611,7700,1350
ระยอง,แกลง,กองดิน,True,5301,2585,2716,761,3803,727
ระยอง,แกลง,คลองปูน,True,4906,2358,2548,668,3493,727
ระยอง,แกลง,พังราด,True,5955,2856,3099,801,4195,952
ระยอง,แกลง,ปากน้ำกระแส,True,1450,745,705,181,1060,207
ระยอง,แกลง,ห้วยยาง,True,3607,1715,1892,488,2570,528
ระยอง,แกลง,สองสลึง,True,5474,2668,2806,723,3931,806
ระยอง,วังจันทร์,,False,22293,11121,11172,3553,15750,2809
ระยอง,วังจันทร์,วังจันทร์,True,4157,2044,2113,634,2925,581
ระยอง,วังจันทร์,ชุมแสง,True,6294,3137,3157,1011,4422,742
ระยอง,วังจันทร์,ป่ายุบใน,True,7059,3533,3526,1131,5030,864
ระยอง,วังจันทร์,พลงตาเอี่ยม,True,4783,2407,2376,777,3373,622
ระยอง,บ้านค่าย,,False,70015,34112,35903,10198,50342,9082
ระยอง,บ้านค่าย,บ้านค่าย,True,5739,2740,2999,763,3975,811
ระยอง,บ้านค่าย,หนองละลอก,True,14633,7216,7417,2221,10686,1682
ระยอง,บ้านค่าย,หนองตะพาน,True,4858,2380,2478,622,3598,625
ระยอง,บ้านค่าย,ตาขัน,True,10077,4889,5188,1299,7366,1389
ระยอง,บ้านค่าย,บางบุตร,True,10961,5299,5662,1663,7806,1440
ระยอง,บ้านค่าย,หนองบัว,True,14505,7125,7380,2232,10432,1793
ระยอง,บ้านค่าย,ชากบก,True,9242,4463,4779,1398,6479,1342
ระยอง,ปลวกแดง,,False,83668,42285,41383,15592,63179,4582
ระยอง,ปลวกแดง,ปลวกแดง,True,21194,10806,10388,4241,16009,770
ระยอง,ปลวกแดง,ตาสิทธิ์,True,10203,5123,5080,1858,7545,778
ระยอง,ปลวกแดง,ละหาร,True,5009,2454,2555,777,3662,557
ระยอง,ปลวกแดง,แม่น้ำคู้,True,16804,8369,8435,3146,12507,1128
ระยอง,ปลวกแดง,มาบยางพร,True,26117,13373,12744,4889,20387,780
ระยอง,ปลวกแดง,หนองไร่,True,4341,2160,2181,681,3069,569
ระยอง,เขาชะเมา,,False,23578,11672,11906,3583,16903,3001
ระยอง,เขาชะเมา,น้ำเป็น,True,6876,3377,3499,978,4897,990
ระยอง,เขาชะเมา,ห้วยทับมอญ,True,7790,3835,3955,1174,5548,1011
ระยอง,เขาชะเมา,ชำฆ้อ,True,6248,3103,3145,950,4541,742
ระยอง,เขาชะเมา,เขาน้อย,True,2664,1357,1307,481,1917,258
ระยอง,นิคมพัฒนา,,False,26175,13056,13119,4833,19473,1734
ระยอง,นิคมพัฒนา,นิคมพัฒนา,True,15315,7648,7667,2993,11405,821
ระยอง,นิคมพัฒนา,พนานิคม,True,10860,5408,5452,1840,8068,913
ระยอง,นิคมพัฒนา,เทศบาลพลา,True,8732,4372,4360,1202,6437,862
ระยอง,นิคมพัฒนา,พลา,True,8732,4372,4360,1202,6437,862
ระยอง,นิคมพัฒนา,เทศบาลเนินฆ้อ,True,4561,2216,2345,585,3166,785
ระยอง,นิคมพัฒนา,เนินฆ้อ,True,4561,2216,2345,585,3166,785
ระยอง,นิคมพัฒนา,เทศบาลทับมา,True,26136,12917,13219,4298,19750,1947
ระยอง,นิคมพัฒนา,ทับมา,True,26136,12917,13219,4298,19750,1947
ระยอง,นิคมพัฒนา,เทศบาลบ้านนา,True,8648,4213,4435,1250,6211,1143
ระยอง,นิคมพัฒนา,บ้านนา,True,8648,4213,4435,1250,6211,1143
ระยอง,นิคมพัฒนา,เทศบาลมาบข่าพัฒนา,True,12092,6037,6055,2363,8964,719
ระยอง,นิคมพัฒนา,มาบข่า,True,12092,6037,6055,2363,8964,719
ระยอง,นิคมพัฒนา,เทศบาลบ้านฉาง,True,16936,8261,8675,3069,12618,1047
ระยอง,นิคมพัฒนา,บ้านฉาง,True,16936,8261,8675,3069,12618,1047
ระยอง,นิคมพัฒนา,เทศบาลมะขามคู่,True,15389,7660,7729,2673,11417,1243
ระยอง,นิคมพัฒนา,มะขามคู่,True,15389,7660,7729,2673,11417,1243
ระยอง,นิคมพัฒนา,เทศบาลนิคมพัฒนา,True,11440,5742,5698,2050,8676,692
ระยอง,นิคมพัฒนา,นิคมพัฒนา,True,8919,4452,4467,1608,6718,572
ระยอง,นิคมพัฒนา,มาบข่า,True,2521,1290,1231,442,1958,120
ระยอง,นิคมพัฒนา,เทศบาลบ้านปลวกแดง,True,5570,2601,2969,1436,3188,330
ระยอง,นิคมพัฒนา,ปลวกแดง,True,5570,2601,2969,1436,3188,330
ระยอง,นิคมพัฒนา,เทศบาลจอมพลเจ้าพระยา,True,393,204,189,43,278,61
ระยอง,นิคมพัฒนา,ตาสิทธิ์,True,393,204,189,43,278,61
